run,query,data,type,phase,netw_time,reas_time
0,query-40.n3,data_50.nt,bwd,create,16,81
0,query-40.n3,data_50.nt,bwd,run,-1,-1
0,query-40.n3,data_50.nt,bwd,total,15,80
0,query-41.n3,data_50.nt,bwd,create,17,94
0,query-41.n3,data_50.nt,bwd,run,21,264
0,query-41.n3,data_50.nt,bwd,total,38,358
0,query-42.n3,data_50.nt,bwd,create,16,53
0,query-42.n3,data_50.nt,bwd,run,11,0
0,query-42.n3,data_50.nt,bwd,total,27,53
0,query-43.n3,data_50.nt,bwd,create,17,56
0,query-43.n3,data_50.nt,bwd,run,-1,-1
0,query-43.n3,data_50.nt,bwd,total,16,55
0,query-44.n3,data_50.nt,bwd,create,17,39
0,query-44.n3,data_50.nt,bwd,run,10,0
0,query-44.n3,data_50.nt,bwd,total,27,39
0,query-45.n3,data_50.nt,bwd,create,17,56
0,query-45.n3,data_50.nt,bwd,run,12,20541
0,query-45.n3,data_50.nt,bwd,total,29,20597
0,query-46.n3,data_50.nt,bwd,create,16,31
0,query-46.n3,data_50.nt,bwd,run,7,0
0,query-46.n3,data_50.nt,bwd,total,23,31
0,query-47.n3,data_50.nt,bwd,create,16,39
0,query-47.n3,data_50.nt,bwd,run,9,0
0,query-47.n3,data_50.nt,bwd,total,25,39
0,query-48.n3,data_50.nt,bwd,create,17,52
0,query-48.n3,data_50.nt,bwd,run,10,1
0,query-48.n3,data_50.nt,bwd,total,27,53
0,query-49.n3,data_50.nt,bwd,create,18,117
0,query-49.n3,data_50.nt,bwd,run,-1,-1
0,query-49.n3,data_50.nt,bwd,total,17,116
0,query-5.n3,data_50.nt,bwd,create,16,57
0,query-5.n3,data_50.nt,bwd,run,12,1
0,query-5.n3,data_50.nt,bwd,total,28,58
0,query-6.n3,data_50.nt,bwd,create,17,55
0,query-6.n3,data_50.nt,bwd,run,-1,-1
0,query-6.n3,data_50.nt,bwd,total,16,54
0,query-7.n3,data_50.nt,bwd,create,19,79
0,query-7.n3,data_50.nt,bwd,run,17,451
0,query-7.n3,data_50.nt,bwd,total,36,530
0,query-8.n3,data_50.nt,bwd,create,25,78
0,query-8.n3,data_50.nt,bwd,run,-1,-1
0,query-8.n3,data_50.nt,bwd,total,24,77
0,query-9.n3,data_50.nt,bwd,create,17,41
0,query-9.n3,data_50.nt,bwd,run,10,7
0,query-9.n3,data_50.nt,bwd,total,27,48
0,query-0.n3,data_50.nt,fwd,create,16,52
0,query-0.n3,data_50.nt,fwd,run,16,9
0,query-0.n3,data_50.nt,fwd,total,32,61
0,query-1.n3,data_50.nt,fwd,create,16,63
0,query-1.n3,data_50.nt,fwd,run,13,7
0,query-1.n3,data_50.nt,fwd,total,29,70
0,query-10.n3,data_50.nt,fwd,create,17,65
0,query-10.n3,data_50.nt,fwd,run,15,3
0,query-10.n3,data_50.nt,fwd,total,32,68
0,query-11.n3,data_50.nt,fwd,create,16,59
0,query-11.n3,data_50.nt,fwd,run,12,12
0,query-11.n3,data_50.nt,fwd,total,28,71
0,query-12.n3,data_50.nt,fwd,create,15,55
0,query-12.n3,data_50.nt,fwd,run,11,28
0,query-12.n3,data_50.nt,fwd,total,26,83
0,query-13.n3,data_50.nt,fwd,create,15,39
0,query-13.n3,data_50.nt,fwd,run,10,1
0,query-13.n3,data_50.nt,fwd,total,25,40
0,query-14.n3,data_50.nt,fwd,create,16,59
0,query-14.n3,data_50.nt,fwd,run,12,19
0,query-14.n3,data_50.nt,fwd,total,28,78
0,query-15.n3,data_50.nt,fwd,create,15,24
0,query-15.n3,data_50.nt,fwd,run,7,0
0,query-15.n3,data_50.nt,fwd,total,22,24
0,query-16.n3,data_50.nt,fwd,create,16,76
0,query-16.n3,data_50.nt,fwd,run,14,76
0,query-16.n3,data_50.nt,fwd,total,30,152
0,query-17.n3,data_50.nt,fwd,create,16,47
0,query-17.n3,data_50.nt,fwd,run,13,3
0,query-17.n3,data_50.nt,fwd,total,29,50
0,query-18.n3,data_50.nt,fwd,create,16,70
0,query-18.n3,data_50.nt,fwd,run,13,3
0,query-18.n3,data_50.nt,fwd,total,29,73
0,query-19.n3,data_50.nt,fwd,create,16,63
0,query-19.n3,data_50.nt,fwd,run,14,4
0,query-19.n3,data_50.nt,fwd,total,30,67
0,query-2.n3,data_50.nt,fwd,create,16,74
0,query-2.n3,data_50.nt,fwd,run,17,120
0,query-2.n3,data_50.nt,fwd,total,33,194
0,query-20.n3,data_50.nt,fwd,create,15,113
0,query-20.n3,data_50.nt,fwd,run,25,67
0,query-20.n3,data_50.nt,fwd,total,40,180
0,query-21.n3,data_50.nt,fwd,create,15,39
0,query-21.n3,data_50.nt,fwd,run,11,2
0,query-21.n3,data_50.nt,fwd,total,26,41
0,query-22.n3,data_50.nt,fwd,create,16,60
0,query-22.n3,data_50.nt,fwd,run,14,7
0,query-22.n3,data_50.nt,fwd,total,30,67
0,query-23.n3,data_50.nt,fwd,create,16,64
0,query-23.n3,data_50.nt,fwd,run,11,31
0,query-23.n3,data_50.nt,fwd,total,27,95
0,query-24.n3,data_50.nt,fwd,create,16,98
0,query-24.n3,data_50.nt,fwd,run,17,75
0,query-24.n3,data_50.nt,fwd,total,33,173
0,query-25.n3,data_50.nt,fwd,create,15,60
0,query-25.n3,data_50.nt,fwd,run,11,6
0,query-25.n3,data_50.nt,fwd,total,26,66
0,query-26.n3,data_50.nt,fwd,create,16,52
0,query-26.n3,data_50.nt,fwd,run,11,2
0,query-26.n3,data_50.nt,fwd,total,27,54
0,query-27.n3,data_50.nt,fwd,create,15,78
0,query-27.n3,data_50.nt,fwd,run,18,86
0,query-27.n3,data_50.nt,fwd,total,33,164
0,query-28.n3,data_50.nt,fwd,create,15,108
0,query-28.n3,data_50.nt,fwd,run,23,63
0,query-28.n3,data_50.nt,fwd,total,38,171
0,query-29.n3,data_50.nt,fwd,create,15,71
0,query-29.n3,data_50.nt,fwd,run,13,25
0,query-29.n3,data_50.nt,fwd,total,28,96
0,query-3.n3,data_50.nt,fwd,create,15,65
0,query-3.n3,data_50.nt,fwd,run,16,24
0,query-3.n3,data_50.nt,fwd,total,31,89
0,query-30.n3,data_50.nt,fwd,create,15,72
0,query-30.n3,data_50.nt,fwd,run,13,5
0,query-30.n3,data_50.nt,fwd,total,28,77
0,query-31.n3,data_50.nt,fwd,create,16,63
0,query-31.n3,data_50.nt,fwd,run,11,59
0,query-31.n3,data_50.nt,fwd,total,27,122
0,query-32.n3,data_50.nt,fwd,create,16,62
0,query-32.n3,data_50.nt,fwd,run,14,6
0,query-32.n3,data_50.nt,fwd,total,30,68
0,query-33.n3,data_50.nt,fwd,create,16,67
0,query-33.n3,data_50.nt,fwd,run,15,7
0,query-33.n3,data_50.nt,fwd,total,31,74
0,query-34.n3,data_50.nt,fwd,create,15,68
0,query-34.n3,data_50.nt,fwd,run,16,37
0,query-34.n3,data_50.nt,fwd,total,31,105
0,query-35.n3,data_50.nt,fwd,create,15,70
0,query-35.n3,data_50.nt,fwd,run,12,6
0,query-35.n3,data_50.nt,fwd,total,27,76
0,query-36.n3,data_50.nt,fwd,create,16,79
0,query-36.n3,data_50.nt,fwd,run,14,19
0,query-36.n3,data_50.nt,fwd,total,30,98
0,query-37.n3,data_50.nt,fwd,create,15,37
0,query-37.n3,data_50.nt,fwd,run,8,3
0,query-37.n3,data_50.nt,fwd,total,23,40
0,query-38.n3,data_50.nt,fwd,create,15,62
0,query-38.n3,data_50.nt,fwd,run,15,45
0,query-38.n3,data_50.nt,fwd,total,30,107
0,query-39.n3,data_50.nt,fwd,create,15,49
0,query-39.n3,data_50.nt,fwd,run,10,13
0,query-39.n3,data_50.nt,fwd,total,25,62
0,query-4.n3,data_50.nt,fwd,create,16,76
0,query-4.n3,data_50.nt,fwd,run,18,9
0,query-4.n3,data_50.nt,fwd,total,34,85
0,query-40.n3,data_50.nt,fwd,create,16,78
0,query-40.n3,data_50.nt,fwd,run,20,106
0,query-40.n3,data_50.nt,fwd,total,36,184
0,query-41.n3,data_50.nt,fwd,create,16,93
0,query-41.n3,data_50.nt,fwd,run,20,11
0,query-41.n3,data_50.nt,fwd,total,36,104
0,query-42.n3,data_50.nt,fwd,create,15,51
0,query-42.n3,data_50.nt,fwd,run,10,2
0,query-42.n3,data_50.nt,fwd,total,25,53
0,query-43.n3,data_50.nt,fwd,create,16,54
0,query-43.n3,data_50.nt,fwd,run,11,37
0,query-43.n3,data_50.nt,fwd,total,27,91
0,query-44.n3,data_50.nt,fwd,create,17,38
0,query-44.n3,data_50.nt,fwd,run,10,1
0,query-44.n3,data_50.nt,fwd,total,27,39
0,query-45.n3,data_50.nt,fwd,create,17,55
0,query-45.n3,data_50.nt,fwd,run,13,623
0,query-45.n3,data_50.nt,fwd,total,30,678
0,query-46.n3,data_50.nt,fwd,create,16,31
0,query-46.n3,data_50.nt,fwd,run,7,1
0,query-46.n3,data_50.nt,fwd,total,23,32
0,query-47.n3,data_50.nt,fwd,create,16,38
0,query-47.n3,data_50.nt,fwd,run,9,2
0,query-47.n3,data_50.nt,fwd,total,25,40
0,query-48.n3,data_50.nt,fwd,create,16,46
0,query-48.n3,data_50.nt,fwd,run,9,2
0,query-48.n3,data_50.nt,fwd,total,25,48
0,query-49.n3,data_50.nt,fwd,create,16,115
0,query-49.n3,data_50.nt,fwd,run,26,36
0,query-49.n3,data_50.nt,fwd,total,42,151
0,query-5.n3,data_50.nt,fwd,create,15,55
0,query-5.n3,data_50.nt,fwd,run,12,10
0,query-5.n3,data_50.nt,fwd,total,27,65
0,query-6.n3,data_50.nt,fwd,create,16,54
0,query-6.n3,data_50.nt,fwd,run,16,66
0,query-6.n3,data_50.nt,fwd,total,32,120
0,query-7.n3,data_50.nt,fwd,create,17,71
0,query-7.n3,data_50.nt,fwd,run,15,125
0,query-7.n3,data_50.nt,fwd,total,32,196
0,query-8.n3,data_50.nt,fwd,create,16,65
0,query-8.n3,data_50.nt,fwd,run,16,168
0,query-8.n3,data_50.nt,fwd,total,32,233
0,query-9.n3,data_50.nt,fwd,create,15,40
0,query-9.n3,data_50.nt,fwd,run,10,2
0,query-9.n3,data_50.nt,fwd,total,25,42
1,query-0.n3,data_50.nt,fwd,create,16,51
1,query-0.n3,data_50.nt,fwd,run,14,8
1,query-0.n3,data_50.nt,fwd,total,30,59
1,query-1.n3,data_50.nt,fwd,create,16,59
1,query-1.n3,data_50.nt,fwd,run,13,6
1,query-1.n3,data_50.nt,fwd,total,29,65
1,query-10.n3,data_50.nt,fwd,create,16,63
1,query-10.n3,data_50.nt,fwd,run,14,3
1,query-10.n3,data_50.nt,fwd,total,30,66
1,query-11.n3,data_50.nt,fwd,create,16,58
1,query-11.n3,data_50.nt,fwd,run,11,12
1,query-11.n3,data_50.nt,fwd,total,27,70
1,query-12.n3,data_50.nt,fwd,create,16,54
1,query-12.n3,data_50.nt,fwd,run,10,27
1,query-12.n3,data_50.nt,fwd,total,26,81
1,query-13.n3,data_50.nt,fwd,create,16,38
1,query-13.n3,data_50.nt,fwd,run,9,1
1,query-13.n3,data_50.nt,fwd,total,25,39
1,query-14.n3,data_50.nt,fwd,create,15,58
1,query-14.n3,data_50.nt,fwd,run,11,19
1,query-14.n3,data_50.nt,fwd,total,26,77
1,query-15.n3,data_50.nt,fwd,create,15,25
1,query-15.n3,data_50.nt,fwd,run,7,0
1,query-15.n3,data_50.nt,fwd,total,22,25
1,query-16.n3,data_50.nt,fwd,create,16,76
1,query-16.n3,data_50.nt,fwd,run,14,76
1,query-16.n3,data_50.nt,fwd,total,30,152
1,query-17.n3,data_50.nt,fwd,create,15,46
1,query-17.n3,data_50.nt,fwd,run,12,3
1,query-17.n3,data_50.nt,fwd,total,27,49
1,query-18.n3,data_50.nt,fwd,create,15,69
1,query-18.n3,data_50.nt,fwd,run,13,3
1,query-18.n3,data_50.nt,fwd,total,28,72
1,query-19.n3,data_50.nt,fwd,create,16,62
1,query-19.n3,data_50.nt,fwd,run,14,4
1,query-19.n3,data_50.nt,fwd,total,30,66
1,query-2.n3,data_50.nt,fwd,create,16,74
1,query-2.n3,data_50.nt,fwd,run,17,121
1,query-2.n3,data_50.nt,fwd,total,33,195
1,query-20.n3,data_50.nt,fwd,create,15,113
1,query-20.n3,data_50.nt,fwd,run,24,67
1,query-20.n3,data_50.nt,fwd,total,39,180
1,query-21.n3,data_50.nt,fwd,create,15,39
1,query-21.n3,data_50.nt,fwd,run,11,2
1,query-21.n3,data_50.nt,fwd,total,26,41
1,query-22.n3,data_50.nt,fwd,create,16,60
1,query-22.n3,data_50.nt,fwd,run,15,7
1,query-22.n3,data_50.nt,fwd,total,31,67
1,query-23.n3,data_50.nt,fwd,create,16,64
1,query-23.n3,data_50.nt,fwd,run,12,32
1,query-23.n3,data_50.nt,fwd,total,28,96
1,query-24.n3,data_50.nt,fwd,create,16,98
1,query-24.n3,data_50.nt,fwd,run,17,75
1,query-24.n3,data_50.nt,fwd,total,33,173
1,query-25.n3,data_50.nt,fwd,create,15,60
1,query-25.n3,data_50.nt,fwd,run,11,6
1,query-25.n3,data_50.nt,fwd,total,26,66
1,query-26.n3,data_50.nt,fwd,create,16,51
1,query-26.n3,data_50.nt,fwd,run,11,2
1,query-26.n3,data_50.nt,fwd,total,27,53
1,query-27.n3,data_50.nt,fwd,create,15,78
1,query-27.n3,data_50.nt,fwd,run,18,86
1,query-27.n3,data_50.nt,fwd,total,33,164
1,query-28.n3,data_50.nt,fwd,create,16,107
1,query-28.n3,data_50.nt,fwd,run,23,62
1,query-28.n3,data_50.nt,fwd,total,39,169
1,query-29.n3,data_50.nt,fwd,create,16,70
1,query-29.n3,data_50.nt,fwd,run,12,25
1,query-29.n3,data_50.nt,fwd,total,28,95
1,query-3.n3,data_50.nt,fwd,create,16,65
1,query-3.n3,data_50.nt,fwd,run,15,24
1,query-3.n3,data_50.nt,fwd,total,31,89
1,query-30.n3,data_50.nt,fwd,create,15,71
1,query-30.n3,data_50.nt,fwd,run,13,5
1,query-30.n3,data_50.nt,fwd,total,28,76
1,query-31.n3,data_50.nt,fwd,create,16,61
1,query-31.n3,data_50.nt,fwd,run,11,58
1,query-31.n3,data_50.nt,fwd,total,27,119
1,query-32.n3,data_50.nt,fwd,create,16,62
1,query-32.n3,data_50.nt,fwd,run,14,6
1,query-32.n3,data_50.nt,fwd,total,30,68
1,query-33.n3,data_50.nt,fwd,create,16,67
1,query-33.n3,data_50.nt,fwd,run,16,7
1,query-33.n3,data_50.nt,fwd,total,32,74
1,query-34.n3,data_50.nt,fwd,create,15,68
1,query-34.n3,data_50.nt,fwd,run,17,37
1,query-34.n3,data_50.nt,fwd,total,32,105
1,query-35.n3,data_50.nt,fwd,create,15,70
1,query-35.n3,data_50.nt,fwd,run,13,6
1,query-35.n3,data_50.nt,fwd,total,28,76
1,query-36.n3,data_50.nt,fwd,create,16,79
1,query-36.n3,data_50.nt,fwd,run,14,19
1,query-36.n3,data_50.nt,fwd,total,30,98
1,query-37.n3,data_50.nt,fwd,create,16,38
1,query-37.n3,data_50.nt,fwd,run,9,3
1,query-37.n3,data_50.nt,fwd,total,25,41
1,query-38.n3,data_50.nt,fwd,create,15,62
1,query-38.n3,data_50.nt,fwd,run,15,46
1,query-38.n3,data_50.nt,fwd,total,30,108
1,query-39.n3,data_50.nt,fwd,create,16,48
1,query-39.n3,data_50.nt,fwd,run,9,13
1,query-39.n3,data_50.nt,fwd,total,25,61
1,query-4.n3,data_50.nt,fwd,create,16,77
1,query-4.n3,data_50.nt,fwd,run,16,8
1,query-4.n3,data_50.nt,fwd,total,32,85
1,query-40.n3,data_50.nt,fwd,create,16,77
1,query-40.n3,data_50.nt,fwd,run,20,105
1,query-40.n3,data_50.nt,fwd,total,36,182
1,query-41.n3,data_50.nt,fwd,create,16,91
1,query-41.n3,data_50.nt,fwd,run,19,11
1,query-41.n3,data_50.nt,fwd,total,35,102
1,query-42.n3,data_50.nt,fwd,create,15,51
1,query-42.n3,data_50.nt,fwd,run,10,2
1,query-42.n3,data_50.nt,fwd,total,25,53
1,query-43.n3,data_50.nt,fwd,create,15,54
1,query-43.n3,data_50.nt,fwd,run,10,37
1,query-43.n3,data_50.nt,fwd,total,25,91
1,query-44.n3,data_50.nt,fwd,create,16,38
1,query-44.n3,data_50.nt,fwd,run,10,1
1,query-44.n3,data_50.nt,fwd,total,26,39
1,query-45.n3,data_50.nt,fwd,create,17,55
1,query-45.n3,data_50.nt,fwd,run,13,615
1,query-45.n3,data_50.nt,fwd,total,30,670
1,query-46.n3,data_50.nt,fwd,create,16,32
1,query-46.n3,data_50.nt,fwd,run,7,1
1,query-46.n3,data_50.nt,fwd,total,23,33
1,query-47.n3,data_50.nt,fwd,create,15,37
1,query-47.n3,data_50.nt,fwd,run,9,2
1,query-47.n3,data_50.nt,fwd,total,24,39
1,query-48.n3,data_50.nt,fwd,create,16,46
1,query-48.n3,data_50.nt,fwd,run,9,2
1,query-48.n3,data_50.nt,fwd,total,25,48
1,query-49.n3,data_50.nt,fwd,create,17,111
1,query-49.n3,data_50.nt,fwd,run,27,35
1,query-49.n3,data_50.nt,fwd,total,44,146
1,query-5.n3,data_50.nt,fwd,create,15,54
1,query-5.n3,data_50.nt,fwd,run,19,9
1,query-5.n3,data_50.nt,fwd,total,34,63
1,query-6.n3,data_50.nt,fwd,create,16,52
1,query-6.n3,data_50.nt,fwd,run,27,66
1,query-6.n3,data_50.nt,fwd,total,43,118
1,query-7.n3,data_50.nt,fwd,create,18,68
1,query-7.n3,data_50.nt,fwd,run,31,122
1,query-7.n3,data_50.nt,fwd,total,49,190
1,query-8.n3,data_50.nt,fwd,create,15,64
1,query-8.n3,data_50.nt,fwd,run,15,166
1,query-8.n3,data_50.nt,fwd,total,30,230
1,query-9.n3,data_50.nt,fwd,create,15,39
1,query-9.n3,data_50.nt,fwd,run,9,1
1,query-9.n3,data_50.nt,fwd,total,24,40
2,query-0.n3,data_50.nt,fwd,create,15,50
2,query-0.n3,data_50.nt,fwd,run,13,8
2,query-0.n3,data_50.nt,fwd,total,28,58
2,query-1.n3,data_50.nt,fwd,create,15,58
2,query-1.n3,data_50.nt,fwd,run,13,6
2,query-1.n3,data_50.nt,fwd,total,28,64
2,query-10.n3,data_50.nt,fwd,create,16,62
2,query-10.n3,data_50.nt,fwd,run,14,3
2,query-10.n3,data_50.nt,fwd,total,30,65
2,query-11.n3,data_50.nt,fwd,create,16,58
2,query-11.n3,data_50.nt,fwd,run,11,11
2,query-11.n3,data_50.nt,fwd,total,27,69
2,query-12.n3,data_50.nt,fwd,create,15,54
2,query-12.n3,data_50.nt,fwd,run,10,27
2,query-12.n3,data_50.nt,fwd,total,25,81
2,query-13.n3,data_50.nt,fwd,create,16,38
2,query-13.n3,data_50.nt,fwd,run,9,1
2,query-13.n3,data_50.nt,fwd,total,25,39
2,query-14.n3,data_50.nt,fwd,create,15,57
2,query-14.n3,data_50.nt,fwd,run,11,19
2,query-14.n3,data_50.nt,fwd,total,26,76
2,query-15.n3,data_50.nt,fwd,create,15,24
2,query-15.n3,data_50.nt,fwd,run,7,0
2,query-15.n3,data_50.nt,fwd,total,22,24
2,query-16.n3,data_50.nt,fwd,create,16,75
2,query-16.n3,data_50.nt,fwd,run,13,76
2,query-16.n3,data_50.nt,fwd,total,29,151
2,query-17.n3,data_50.nt,fwd,create,15,46
2,query-17.n3,data_50.nt,fwd,run,12,3
2,query-17.n3,data_50.nt,fwd,total,27,49
2,query-18.n3,data_50.nt,fwd,create,15,69
2,query-18.n3,data_50.nt,fwd,run,13,3
