run,query,data,type,phase,netw_time,reas_time
3,query-36.n3,data_100.nt,fwd,create,17,82
3,query-36.n3,data_100.nt,fwd,run,20,65
3,query-36.n3,data_100.nt,fwd,total,37,147
3,query-37.n3,data_100.nt,fwd,create,17,38
3,query-37.n3,data_100.nt,fwd,run,13,8
3,query-37.n3,data_100.nt,fwd,total,30,46
3,query-38.n3,data_100.nt,fwd,create,16,63
3,query-38.n3,data_100.nt,fwd,run,20,203
3,query-38.n3,data_100.nt,fwd,total,36,266
3,query-39.n3,data_100.nt,fwd,create,16,50
3,query-39.n3,data_100.nt,fwd,run,15,32
3,query-39.n3,data_100.nt,fwd,total,31,82
3,query-4.n3,data_100.nt,fwd,create,17,79
3,query-4.n3,data_100.nt,fwd,run,21,32
3,query-4.n3,data_100.nt,fwd,total,38,111
3,query-40.n3,data_100.nt,fwd,create,17,79
3,query-40.n3,data_100.nt,fwd,run,25,240
3,query-40.n3,data_100.nt,fwd,total,42,319
3,query-41.n3,data_100.nt,fwd,create,17,93
3,query-41.n3,data_100.nt,fwd,run,25,39
3,query-41.n3,data_100.nt,fwd,total,42,132
3,query-42.n3,data_100.nt,fwd,create,17,53
3,query-42.n3,data_100.nt,fwd,run,15,4
3,query-42.n3,data_100.nt,fwd,total,32,57
3,query-43.n3,data_100.nt,fwd,create,16,54
3,query-43.n3,data_100.nt,fwd,run,16,87
3,query-43.n3,data_100.nt,fwd,total,32,141
3,query-44.n3,data_100.nt,fwd,create,17,39
3,query-44.n3,data_100.nt,fwd,run,15,3
3,query-44.n3,data_100.nt,fwd,total,32,42
3,query-46.n3,data_100.nt,fwd,create,15,32
3,query-46.n3,data_100.nt,fwd,run,11,3
3,query-46.n3,data_100.nt,fwd,total,26,35
3,query-47.n3,data_100.nt,fwd,create,15,38
3,query-47.n3,data_100.nt,fwd,run,13,4
3,query-47.n3,data_100.nt,fwd,total,28,42
3,query-48.n3,data_100.nt,fwd,create,16,47
3,query-48.n3,data_100.nt,fwd,run,14,4
3,query-48.n3,data_100.nt,fwd,total,30,51
3,query-49.n3,data_100.nt,fwd,create,18,114
3,query-49.n3,data_100.nt,fwd,run,31,75
3,query-49.n3,data_100.nt,fwd,total,49,189
3,query-5.n3,data_100.nt,fwd,create,17,55
3,query-5.n3,data_100.nt,fwd,run,17,19
3,query-5.n3,data_100.nt,fwd,total,34,74
3,query-6.n3,data_100.nt,fwd,create,16,54
3,query-6.n3,data_100.nt,fwd,run,20,153
3,query-6.n3,data_100.nt,fwd,total,36,207
3,query-7.n3,data_100.nt,fwd,create,17,70
3,query-7.n3,data_100.nt,fwd,run,20,2398
3,query-7.n3,data_100.nt,fwd,total,37,2468
3,query-8.n3,data_100.nt,fwd,create,17,66
3,query-8.n3,data_100.nt,fwd,run,21,540
3,query-8.n3,data_100.nt,fwd,total,38,606
3,query-9.n3,data_100.nt,fwd,create,16,39
3,query-9.n3,data_100.nt,fwd,run,14,4
3,query-9.n3,data_100.nt,fwd,total,30,43
4,query-0.n3,data_100.nt,fwd,create,16,51
4,query-0.n3,data_100.nt,fwd,run,18,18
4,query-0.n3,data_100.nt,fwd,total,34,69
4,query-1.n3,data_100.nt,fwd,create,16,60
4,query-1.n3,data_100.nt,fwd,run,18,14
4,query-1.n3,data_100.nt,fwd,total,34,74
4,query-10.n3,data_100.nt,fwd,create,17,64
4,query-10.n3,data_100.nt,fwd,run,20,6
4,query-10.n3,data_100.nt,fwd,total,37,70
4,query-11.n3,data_100.nt,fwd,create,17,59
4,query-11.n3,data_100.nt,fwd,run,17,26
4,query-11.n3,data_100.nt,fwd,total,34,85
4,query-12.n3,data_100.nt,fwd,create,16,56
4,query-12.n3,data_100.nt,fwd,run,16,170
4,query-12.n3,data_100.nt,fwd,total,32,226
4,query-13.n3,data_100.nt,fwd,create,16,39
4,query-13.n3,data_100.nt,fwd,run,15,3
4,query-13.n3,data_100.nt,fwd,total,31,42
4,query-14.n3,data_100.nt,fwd,create,16,59
4,query-14.n3,data_100.nt,fwd,run,16,42
4,query-14.n3,data_100.nt,fwd,total,32,101
4,query-15.n3,data_100.nt,fwd,create,16,25
4,query-15.n3,data_100.nt,fwd,run,12,1
4,query-15.n3,data_100.nt,fwd,total,28,26
4,query-16.n3,data_100.nt,fwd,create,16,77
4,query-16.n3,data_100.nt,fwd,run,18,510
4,query-16.n3,data_100.nt,fwd,total,34,587
4,query-17.n3,data_100.nt,fwd,create,17,46
4,query-17.n3,data_100.nt,fwd,run,18,6
4,query-17.n3,data_100.nt,fwd,total,35,52
4,query-18.n3,data_100.nt,fwd,create,15,71
4,query-18.n3,data_100.nt,fwd,run,19,11
4,query-18.n3,data_100.nt,fwd,total,34,82
4,query-19.n3,data_100.nt,fwd,create,16,64
4,query-19.n3,data_100.nt,fwd,run,19,7
4,query-19.n3,data_100.nt,fwd,total,35,71
4,query-2.n3,data_100.nt,fwd,create,17,75
4,query-2.n3,data_100.nt,fwd,run,22,5077
4,query-2.n3,data_100.nt,fwd,total,39,5152
4,query-20.n3,data_100.nt,fwd,create,18,117
4,query-20.n3,data_100.nt,fwd,run,40,205
4,query-20.n3,data_100.nt,fwd,total,58,322
4,query-21.n3,data_100.nt,fwd,create,17,41
4,query-21.n3,data_100.nt,fwd,run,16,4
4,query-21.n3,data_100.nt,fwd,total,33,45
4,query-22.n3,data_100.nt,fwd,create,17,61
4,query-22.n3,data_100.nt,fwd,run,20,40
4,query-22.n3,data_100.nt,fwd,total,37,101
4,query-23.n3,data_100.nt,fwd,create,16,66
4,query-23.n3,data_100.nt,fwd,run,17,95
4,query-23.n3,data_100.nt,fwd,total,33,161
4,query-24.n3,data_100.nt,fwd,create,17,100
4,query-24.n3,data_100.nt,fwd,run,22,664
4,query-24.n3,data_100.nt,fwd,total,39,764
4,query-25.n3,data_100.nt,fwd,create,17,62
4,query-25.n3,data_100.nt,fwd,run,16,15
4,query-25.n3,data_100.nt,fwd,total,33,77
4,query-26.n3,data_100.nt,fwd,create,17,52
4,query-26.n3,data_100.nt,fwd,run,16,4
4,query-26.n3,data_100.nt,fwd,total,33,56
4,query-27.n3,data_100.nt,fwd,create,17,80
4,query-27.n3,data_100.nt,fwd,run,23,198
4,query-27.n3,data_100.nt,fwd,total,40,278
4,query-28.n3,data_100.nt,fwd,create,17,111
4,query-28.n3,data_100.nt,fwd,run,28,228
4,query-28.n3,data_100.nt,fwd,total,45,339
4,query-29.n3,data_100.nt,fwd,create,16,73
4,query-29.n3,data_100.nt,fwd,run,18,123
4,query-29.n3,data_100.nt,fwd,total,34,196
4,query-3.n3,data_100.nt,fwd,create,17,66
4,query-3.n3,data_100.nt,fwd,run,21,156
4,query-3.n3,data_100.nt,fwd,total,38,222
4,query-30.n3,data_100.nt,fwd,create,17,73
4,query-30.n3,data_100.nt,fwd,run,18,12
4,query-30.n3,data_100.nt,fwd,total,35,85
4,query-31.n3,data_100.nt,fwd,create,17,63
4,query-31.n3,data_100.nt,fwd,run,16,1186
4,query-31.n3,data_100.nt,fwd,total,33,1249
4,query-32.n3,data_100.nt,fwd,create,18,64
4,query-32.n3,data_100.nt,fwd,run,20,15
4,query-32.n3,data_100.nt,fwd,total,38,79
4,query-33.n3,data_100.nt,fwd,create,17,68
4,query-33.n3,data_100.nt,fwd,run,21,16
4,query-33.n3,data_100.nt,fwd,total,38,84
4,query-34.n3,data_100.nt,fwd,create,17,70
4,query-34.n3,data_100.nt,fwd,run,23,85
4,query-34.n3,data_100.nt,fwd,total,40,155
4,query-35.n3,data_100.nt,fwd,create,17,71
4,query-35.n3,data_100.nt,fwd,run,18,11
4,query-35.n3,data_100.nt,fwd,total,35,82
4,query-36.n3,data_100.nt,fwd,create,16,81
4,query-36.n3,data_100.nt,fwd,run,19,64
4,query-36.n3,data_100.nt,fwd,total,35,145
4,query-37.n3,data_100.nt,fwd,create,16,38
4,query-37.n3,data_100.nt,fwd,run,14,9
4,query-37.n3,data_100.nt,fwd,total,30,47
4,query-38.n3,data_100.nt,fwd,create,17,63
4,query-38.n3,data_100.nt,fwd,run,21,201
4,query-38.n3,data_100.nt,fwd,total,38,264
4,query-39.n3,data_100.nt,fwd,create,16,50
4,query-39.n3,data_100.nt,fwd,run,15,33
4,query-39.n3,data_100.nt,fwd,total,31,83
4,query-4.n3,data_100.nt,fwd,create,18,80
4,query-4.n3,data_100.nt,fwd,run,22,32
4,query-4.n3,data_100.nt,fwd,total,40,112
4,query-40.n3,data_100.nt,fwd,create,18,80
4,query-40.n3,data_100.nt,fwd,run,25,241
4,query-40.n3,data_100.nt,fwd,total,43,321
4,query-41.n3,data_100.nt,fwd,create,17,94
4,query-41.n3,data_100.nt,fwd,run,25,39
4,query-41.n3,data_100.nt,fwd,total,42,133
4,query-42.n3,data_100.nt,fwd,create,17,53
4,query-42.n3,data_100.nt,fwd,run,15,4
4,query-42.n3,data_100.nt,fwd,total,32,57
4,query-43.n3,data_100.nt,fwd,create,17,55
4,query-43.n3,data_100.nt,fwd,run,15,87
4,query-43.n3,data_100.nt,fwd,total,32,142
4,query-44.n3,data_100.nt,fwd,create,16,38
4,query-44.n3,data_100.nt,fwd,run,15,3
4,query-44.n3,data_100.nt,fwd,total,31,41
4,query-46.n3,data_100.nt,fwd,create,16,31
4,query-46.n3,data_100.nt,fwd,run,12,3
4,query-46.n3,data_100.nt,fwd,total,28,34
4,query-47.n3,data_100.nt,fwd,create,16,37
4,query-47.n3,data_100.nt,fwd,run,13,4
4,query-47.n3,data_100.nt,fwd,total,29,41
4,query-48.n3,data_100.nt,fwd,create,16,46
4,query-48.n3,data_100.nt,fwd,run,14,4
4,query-48.n3,data_100.nt,fwd,total,30,50
4,query-49.n3,data_100.nt,fwd,create,17,115
4,query-49.n3,data_100.nt,fwd,run,32,75
4,query-49.n3,data_100.nt,fwd,total,49,190
4,query-5.n3,data_100.nt,fwd,create,16,55
4,query-5.n3,data_100.nt,fwd,run,17,19
4,query-5.n3,data_100.nt,fwd,total,33,74
4,query-6.n3,data_100.nt,fwd,create,17,54
4,query-6.n3,data_100.nt,fwd,run,20,154
4,query-6.n3,data_100.nt,fwd,total,37,208
4,query-7.n3,data_100.nt,fwd,create,18,70
4,query-7.n3,data_100.nt,fwd,run,20,2402
4,query-7.n3,data_100.nt,fwd,total,38,2472
4,query-8.n3,data_100.nt,fwd,create,17,66
4,query-8.n3,data_100.nt,fwd,run,21,539
4,query-8.n3,data_100.nt,fwd,total,38,605
4,query-9.n3,data_100.nt,fwd,create,16,40
4,query-9.n3,data_100.nt,fwd,run,15,4
4,query-9.n3,data_100.nt,fwd,total,31,44
